date,redd_id,reach,fish_on_redd,age,run,redd_measured,redd_width,redd_length,pre_redd_depth,redd_pit_depth,redd_tail_depth,redd_substrate_class,tail_substrate_class,pre_redd_substrate_class,velocity
2012-10-09,Redd_1069,R3,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2012-10-22,Redd_1069,R3,TRUE,4,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2012-10-01,Redd_1070,R3,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very coarse sand,very coarse sand,NA
2012-10-09,Redd_1070,R3,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very coarse sand,very coarse sand,NA
2012-10-22,Redd_1070,R3,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very coarse sand,very coarse sand,NA
2012-10-01,Redd_1071,R3,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,NA,very coarse sand,NA,NA
2012-10-09,Redd_1071,R3,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,NA,very coarse sand,NA,NA
2012-10-22,Redd_1071,R3,FALSE,4,spring,FALSE,NA,NA,NA,NA,NA,NA,very coarse sand,NA,NA
2012-10-01,Redd_1072,R3,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,NA,very coarse sand,NA,NA
2012-10-09,Redd_1072,R3,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,NA,very coarse sand,NA,NA
2012-10-22,Redd_1072,R3,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,NA,very coarse sand,NA,NA
2012-10-01,Redd_1073,R3,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2012-10-09,Redd_1073,R3,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2012-10-22,Redd_1073,R3,TRUE,3,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2012-10-01,Redd_1074,R3,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,coarse sand,NA
2012-10-09,Redd_1074,R3,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,coarse sand,NA
2012-10-22,Redd_1074,R3,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,coarse sand,NA
2012-10-01,Redd_1075,R3,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,very fine gravel,NA
2012-10-09,Redd_1075,R3,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,very fine gravel,NA
2012-10-22,Redd_1075,R3,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,very fine gravel,NA
2012-10-01,Redd_1076,R3,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,NA,very coarse sand,NA,NA
2012-10-09,Redd_1076,R3,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,NA,very coarse sand,NA,NA
2012-10-22,Redd_1076,R3,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,NA,very coarse sand,NA,NA
2012-10-01,Redd_1077,R3,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,NA,very coarse sand,NA,NA
2012-10-09,Redd_1077,R3,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,NA,very coarse sand,NA,NA
2012-10-22,Redd_1077,R3,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,NA,very coarse sand,NA,NA
2012-10-01,Redd_1078,R3,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2012-10-09,Redd_1078,R3,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2012-10-22,Redd_1078,R3,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2012-10-01,Redd_1079,R3,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very coarse sand,very fine gravel,NA
2012-10-09,Redd_1079,R3,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very coarse sand,very fine gravel,NA
2012-10-22,Redd_1079,R3,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very coarse sand,very fine gravel,NA
2012-10-01,Redd_1080,R3,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2012-10-09,Redd_1080,R3,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2012-10-22,Redd_1080,R3,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2012-10-01,Redd_1081,R3,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2012-10-09,Redd_1081,R3,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2012-10-22,Redd_1081,R3,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2018-10-01,Redd_1573,R2,FALSE,2,spring,FALSE,0,0,0,0,0,very fine gravel,very coarse sand,very coarse sand,0
2018-10-01,Redd_1574,R2,FALSE,2,spring,TRUE,92.00004968,105.0000567,20.000010800000002,24.000012959999996,18.00000972,very fine gravel,very fine gravel,very fine gravel,2
2018-10-01,Redd_1575,R2,FALSE,2,spring,FALSE,0,0,0,0,0,NA,very fine gravel,NA,0
2018-10-01,Redd_1576,R2,TRUE,2,spring,FALSE,0,0,0,0,0,very fine gravel,very fine gravel,very fine gravel,0
2018-10-01,Redd_1560,R1,FALSE,2,spring,TRUE,86.00004644,250.000135,32.00001728,34.00001836,18.00000972,very coarse sand,very fine gravel,very coarse sand,1
2018-10-01,Redd_1561,R1,FALSE,2,spring,FALSE,0,0,0,0,0,very fine gravel,very fine gravel,very fine gravel,0
2018-10-01,Redd_1562,R1,FALSE,2,spring,FALSE,0,0,0,0,0,very fine gravel,very fine gravel,very fine gravel,0
2018-10-01,Redd_1563,R1,TRUE,2,spring,FALSE,0,0,0,0,0,very fine gravel,very fine gravel,very fine gravel,0
2018-10-01,Redd_1564,R1,FALSE,2,spring,TRUE,48.00002591999999,340.00018359999996,12.000006479999998,18.00000972,8.00000432,very fine gravel,very fine gravel,very fine gravel,3
2018-10-01,Redd_1565,R1,FALSE,2,spring,FALSE,0,0,0,0,0,very fine gravel,very fine gravel,very fine gravel,0
2018-10-01,Redd_1566,R1,FALSE,2,spring,FALSE,0,0,0,0,0,very fine gravel,very fine gravel,very fine gravel,0
2018-10-01,Redd_1567,R1,TRUE,2,spring,FALSE,0,0,0,0,0,very fine gravel,very fine gravel,very fine gravel,0
2018-10-01,Redd_1568,R1,FALSE,2,spring,TRUE,120.0000648,170.00009179999998,32.00001728,29.00001566,11.00000594,very fine gravel,very fine gravel,NA,2
2018-10-01,Redd_1569,R1,TRUE,2,spring,FALSE,0,0,0,0,0,very fine gravel,very fine gravel,very fine gravel,0
2018-10-01,Redd_1570,R1,FALSE,2,spring,TRUE,54.00002916,90.0000486,19.00001026,24.000012959999996,12.000006479999998,very coarse sand,very fine gravel,NA,2
2018-10-01,Redd_1572,R2,FALSE,2,spring,TRUE,125.0000675,135.0000729,20.000010800000002,24.000012959999996,10.000005400000001,very fine gravel,very coarse sand,very fine gravel,1
2019-10-01,Redd_1597,R2,FALSE,2,spring,TRUE,138.00007452,307.00016578,17.00000918,23.000012419999997,9.00000486,very fine gravel,very fine gravel,very fine gravel,2
2019-10-01,Redd_1598,R2,FALSE,2,spring,FALSE,0,0,0,0,0,very fine gravel,very coarse sand,very coarse sand,0
2019-10-01,Redd_1599,R2,FALSE,2,spring,FALSE,0,0,0,0,0,very fine gravel,very coarse sand,very coarse sand,0
2019-10-01,Redd_1600,R2,FALSE,2,spring,TRUE,144.00007776,165.0000891,22.00001188,26.00001404,12.000006479999998,very coarse sand,very fine gravel,very coarse sand,2
2019-10-01,Redd_1601,R2,FALSE,2,spring,FALSE,0,0,0,0,0,NA,very coarse sand,NA,0
2019-10-01,Redd_1602,R2,FALSE,2,spring,FALSE,0,0,0,0,0,very fine gravel,fine gravel,very fine gravel,0
2019-10-01,Redd_1603,R2,FALSE,2,spring,TRUE,132.00007128,216.00011664,29.00001566,32.00001728,15.0000081,very coarse sand,very fine gravel,very coarse sand,2
2019-10-01,Redd_1604,R2,FALSE,2,spring,FALSE,0,0,0,0,0,very coarse sand,very fine gravel,very fine gravel,0
2019-10-01,Redd_1605,R2,FALSE,2,spring,FALSE,0,0,0,0,0,very coarse sand,very fine gravel,very coarse sand,0
2002-10-10,Redd_0049,R3,NA,NA,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2002-10-10,Redd_0050,R3,NA,NA,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2002-10-10,Redd_0051,R3,NA,NA,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2002-10-10,Redd_0052,R3,NA,NA,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2002-10-10,Redd_0053,R3,NA,NA,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2002-10-10,Redd_0054,R3,NA,NA,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2002-10-10,Redd_0055,R3,NA,NA,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2002-10-10,Redd_0056,R3,NA,0,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2002-10-10,Redd_0057,R3,NA,0,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2002-10-10,Redd_0058,R3,NA,0,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2012-10-10,Redd_1117,R2,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2012-10-25,Redd_1117,R2,TRUE,3,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2012-10-10,Redd_1118,R4,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,very coarse sand,NA
2012-10-26,Redd_1118,R4,TRUE,3,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,very coarse sand,NA
2012-10-10,Redd_1119,R2,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,NA,very coarse sand,NA,NA
2012-10-25,Redd_1119,R2,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,NA,very coarse sand,NA,NA
2012-10-10,Redd_1120,R4,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,NA
2012-11-06,Redd_1120,R4,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,NA
2012-10-10,Redd_1121,R2,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,NA,very coarse sand,NA,NA
2012-10-25,Redd_1121,R2,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,NA,very coarse sand,NA,NA
2012-10-10,Redd_1122,R4,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,very coarse sand,NA
2012-11-06,Redd_1122,R4,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,very coarse sand,NA
2012-10-10,Redd_1123,R2,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,very coarse sand,NA
2012-10-25,Redd_1123,R2,TRUE,3,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,very coarse sand,NA
2012-10-10,Redd_1124,R4,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,very fine gravel,NA
2012-11-06,Redd_1124,R4,FALSE,4,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,very fine gravel,NA
2012-10-10,Redd_1125,R2,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,NA,very coarse sand,very fine gravel,NA
2012-10-25,Redd_1125,R2,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,NA,very coarse sand,very fine gravel,NA
2012-10-10,Redd_1126,R4,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2012-11-06,Redd_1126,R4,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2012-10-10,Redd_1127,R2,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,very fine gravel,NA
2012-10-25,Redd_1127,R2,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,very fine gravel,NA
2012-10-10,Redd_1128,R4,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2012-11-06,Redd_1128,R4,TRUE,4,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2012-10-10,Redd_1129,R2,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very fine gravel,NA,NA
2012-10-25,Redd_1129,R2,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very fine gravel,NA,NA
2012-10-10,Redd_1130,R4,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,NA,very coarse sand,NA,NA
2012-11-06,Redd_1130,R4,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,NA,very coarse sand,NA,NA
2012-10-10,Redd_1131,R2,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,NA,NA
2012-10-25,Redd_1131,R2,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,NA,NA
2012-10-10,Redd_1132,R4,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,very coarse sand,NA
2012-11-06,Redd_1132,R4,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,very coarse sand,NA
2012-10-10,Redd_1133,R2,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,very coarse sand,NA
2012-10-25,Redd_1133,R2,TRUE,3,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,very coarse sand,NA
2012-10-10,Redd_1134,R4,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very fine gravel,very coarse sand,NA
2012-11-06,Redd_1134,R4,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very fine gravel,very coarse sand,NA
2012-10-10,Redd_1135,R2,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,NA,NA
2012-10-25,Redd_1135,R2,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,NA,NA
2012-10-10,Redd_1136,R4,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,fine sand,NA
2012-11-06,Redd_1136,R4,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,fine sand,NA
2012-10-10,Redd_1137,R2,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,very coarse sand,NA
2012-10-25,Redd_1137,R2,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,very coarse sand,NA
2012-10-10,Redd_1138,R4,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,fine sand,NA
2012-11-06,Redd_1138,R4,FALSE,4,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,fine sand,NA
2012-10-10,Redd_1139,R2,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very coarse sand,very fine gravel,NA
2012-10-25,Redd_1139,R2,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very coarse sand,very fine gravel,NA
2012-10-10,Redd_1140,R4,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,very coarse sand,NA
2012-10-26,Redd_1140,R4,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,very coarse sand,NA
2012-10-10,Redd_1141,R2,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,NA,NA
2012-10-25,Redd_1141,R2,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,NA,NA
2012-10-10,Redd_1142,R4,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,fine sand,NA
2012-11-06,Redd_1142,R4,TRUE,3,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,fine sand,NA
2012-10-10,Redd_1143,R4,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,NA,NA
2012-10-26,Redd_1143,R4,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,NA,NA
2012-10-10,Redd_1144,R4,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very fine gravel,very coarse sand,NA
2012-11-06,Redd_1144,R4,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very fine gravel,very coarse sand,NA
2012-10-10,Redd_1145,R4,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,NA,very fine gravel,NA,NA
2012-10-26,Redd_1145,R4,TRUE,3,spring,FALSE,NA,NA,NA,NA,NA,NA,very fine gravel,NA,NA
2012-10-10,Redd_1146,R4,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,NA,very coarse sand,NA,NA
2012-10-26,Redd_1146,R4,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,NA,very coarse sand,NA,NA
2012-10-10,Redd_1147,R4,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,very fine gravel,NA
2012-10-26,Redd_1147,R4,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,very fine gravel,NA
2012-10-10,Redd_1148,R4,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,very coarse sand,NA
2012-10-26,Redd_1148,R4,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,very coarse sand,NA
2012-10-10,Redd_1149,R4,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,NA,NA
2012-10-26,Redd_1149,R4,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,NA,NA
2012-10-10,Redd_1150,R4,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very coarse sand,very fine gravel,NA
2012-10-26,Redd_1150,R4,FALSE,4,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very coarse sand,very fine gravel,NA
2012-10-10,Redd_1151,R2,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very fine gravel,very coarse sand,NA
2012-10-25,Redd_1151,R2,TRUE,3,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very fine gravel,very coarse sand,NA
2012-10-10,Redd_1152,R4,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,very coarse sand,NA
2012-10-26,Redd_1152,R4,FALSE,4,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,very coarse sand,NA
2012-10-10,Redd_1153,R2,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,very coarse sand,NA
2012-10-25,Redd_1153,R2,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,very coarse sand,NA
2012-10-10,Redd_1154,R4,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,NA,very coarse sand,NA,NA
2012-11-06,Redd_1154,R4,FALSE,4,spring,FALSE,NA,NA,NA,NA,NA,NA,very coarse sand,NA,NA
2012-10-10,Redd_1155,R2,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,NA,NA
2012-10-25,Redd_1155,R2,TRUE,3,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,NA,NA
2012-10-10,Redd_1156,R4,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very coarse sand,NA
2012-11-06,Redd_1156,R4,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very coarse sand,NA
2012-10-10,Redd_1157,R2,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very fine gravel,NA,NA
2012-10-25,Redd_1157,R2,TRUE,3,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very fine gravel,NA,NA
2012-10-10,Redd_1158,R4,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2012-11-06,Redd_1158,R4,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2012-10-10,Redd_1159,R2,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,NA,NA
2012-10-25,Redd_1159,R2,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,NA,NA
2012-10-10,Redd_1160,R4,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2012-11-06,Redd_1160,R4,FALSE,4,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2012-10-10,Redd_1161,R2,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,very coarse sand,NA
2012-10-25,Redd_1161,R2,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,very coarse sand,NA
2012-10-10,Redd_1162,R4,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very coarse sand,NA,NA
2012-11-06,Redd_1162,R4,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very coarse sand,NA,NA
2012-10-10,Redd_1163,R2,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,NA,very coarse sand,NA,NA
2012-10-25,Redd_1163,R2,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,NA,very coarse sand,NA,NA
2012-10-10,Redd_1164,R4,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,NA,very coarse sand,very fine gravel,NA
2012-11-06,Redd_1164,R4,TRUE,3,spring,FALSE,NA,NA,NA,NA,NA,NA,very coarse sand,very fine gravel,NA
2012-10-11,Redd_1167,R1,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2012-10-24,Redd_1167,R1,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2012-10-11,Redd_1168,R2,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,very coarse sand,NA
2012-10-11,Redd_1169,R1,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,very coarse sand,NA
2012-10-24,Redd_1169,R1,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,very coarse sand,NA
2012-10-11,Redd_1170,R2,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,very coarse sand,NA
2012-10-11,Redd_1171,R1,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2012-10-24,Redd_1171,R1,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2012-10-11,Redd_1172,R2,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,very coarse sand,NA
2012-10-11,Redd_1173,R1,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2012-10-24,Redd_1173,R1,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2012-10-11,Redd_1174,R2,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,NA,very coarse sand,NA,NA
2012-10-11,Redd_1175,R1,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,fine sand,NA
2012-10-24,Redd_1175,R1,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,fine sand,NA
2012-10-11,Redd_1176,R2,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2012-10-11,Redd_1177,R1,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2012-10-24,Redd_1177,R1,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2012-10-11,Redd_1178,R2,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2012-10-11,Redd_1179,R1,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2012-10-24,Redd_1179,R1,TRUE,3,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2012-10-11,Redd_1180,R2,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2012-10-11,Redd_1181,R1,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very coarse sand,very coarse sand,NA
2012-10-24,Redd_1181,R1,TRUE,3,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very coarse sand,very coarse sand,NA
2012-10-11,Redd_1182,R2,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,NA,NA
2012-10-11,Redd_1183,R1,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,very coarse sand,NA
2012-10-24,Redd_1183,R1,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,very coarse sand,NA
2012-10-11,Redd_1184,R2,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2012-10-11,Redd_1185,R1,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2012-10-24,Redd_1185,R1,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2012-10-11,Redd_1186,R2,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2012-10-11,Redd_1187,R1,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,very fine gravel,NA
